epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
1,4.657667200926255,0.1324541411080271,0.6816525321968147,0.13556406212666755,0.16197570214453125,0.15466429304475018,0.3723294147526811,0.8975272119325417,0.6157346314782493,0.8546035220954203,0.255454872552059,0.8537970592023842,311538,311546,311482
2,4.4316700567601774,0.1292559274679978,0.6763663876198154,0.12439101606735462,0.15120845746119047,0.13579861169535826,0.38790356351310684,0.9051935068379018,0.6280307722269254,0.8607123354483899,0.2695502395128374,0.8617596315432227,311538,311546,311482
3,4.365425685330347,0.12955233889862325,0.6857080178693074,0.13147677542902564,0.16086511734133493,0.16992478302342096,0.3933392025685628,0.9059100560752863,0.6348721523626399,0.8627829251521475,0.2701078223561903,0.8640858227301159,311538,311546,311482
4,4.324146603933472,0.12711181434906552,0.6805578801376934,0.15016615196749697,0.16402425585324587,0.15745517634226056,0.40010504520360324,0.9075011085481407,0.6353094569151252,0.8631957135434526,0.2791233302617672,0.8673614666409355,311538,311546,311482
5,4.294073490532897,0.12703807690206798,0.6764689625223826,0.15341347493269009,0.1620660652982102,0.1626271540584834,0.40742403946743,0.9100826012331555,0.6427895347132319,0.8659499140559712,0.2827991315040187,0.8692290880062022,311538,311546,311482
6,4.2634050745203105,0.12822507323943833,0.6753334900009761,0.11810462955494798,0.15368507312493296,0.12949961908897342,0.4059535888489001,0.9103781822293537,0.6374590400763684,0.8655503576065358,0.27439810190594094,0.8697994822479749,311538,311546,311482
7,4.244446220480622,0.12782418790382077,0.6722429343637157,0.12930968574414634,0.15107678596987076,0.13990875065211208,0.4105085516520451,0.9098476740209479,0.6414604733208906,0.8658832806465682,0.2750049625627585,0.8684864420253736,311538,311546,311482
8,4.223366871198374,0.12726968361668367,0.6751231611627219,0.12507860264382947,0.1485361649882984,0.12977325646120177,0.41065725136087594,0.9108695199473487,0.6438336136275967,0.8649750487578194,0.28773281069554524,0.8686586161062809,311538,311546,311482
9,4.201181954096539,0.12785536488185503,0.6740155375784893,0.12378154910961235,0.148215665293583,0.12195169570629598,0.4076699041730798,0.9107508356772915,0.6397592831924128,0.8656716444404474,0.27103442431451674,0.8680362384055863,311538,311546,311482
10,4.182899830925384,0.12990653270024818,0.6802016122401319,0.11522915501964387,0.14679714171729433,0.12436786316032232,0.4101516413265277,0.9116224490555831,0.6437522239970013,0.8665839425874987,0.2820809066600378,0.8704514213017687,311538,311546,311482
11,4.173433523894601,0.12764418920589682,0.6819961143181763,0.1142057015886267,0.14491910754431742,0.12536350546226768,0.41655048281750867,0.9131310482728048,0.6479262873662363,0.8681454474332968,0.2830932811528426,0.8699149353914879,311538,311546,311482
12,4.15404014850534,0.12749049121810882,0.676102119400604,0.13297963309998836,0.1511849354521986,0.13314029805894262,0.4156817396968502,0.9120998639009517,0.643769997180698,0.8647702831119979,0.28180919372538393,0.8679124839042358,311538,311546,311482
13,4.137223847693778,0.12781529285935264,0.6753449887712648,0.12432427030481989,0.15261288587198754,0.14491170932126948,0.4128260020251059,0.9114021945686408,0.6423801584106765,0.8626533370082702,0.28277019655525165,0.8640058054527752,311538,311546,311482
14,4.122944136816205,0.12682887911431504,0.67287348227848,0.11466675711044146,0.1442112137456328,0.1375662314956509,0.4135466301708235,0.9110652213766683,0.6435021315608475,0.864048812943565,0.28450032507053113,0.8667127409554033,311538,311546,311482
15,4.107547798012727,0.12792780701166753,0.6773007658698826,0.13842044950528892,0.1500955475430059,0.14772026960978452,0.40960775574314645,0.911750920609837,0.6433825733060246,0.8653612789859848,0.2820526630945603,0.8644486845724908,311538,311546,311482
16,4.0942284054581926,0.1264352313782744,0.6774241544485972,0.12920347180560973,0.15425813613015169,0.14411359346725097,0.4181818364538874,0.9132841793433308,0.6456648977260746,0.8670953480772217,0.2828191493250203,0.867841493861966,311538,311546,311482
17,4.076325636448743,0.12628605009790003,0.6735670382630742,0.1272360665164099,0.15367970309706283,0.14809764106368875,0.4176119480081577,0.9129296996866527,0.645649406787382,0.8662856890915998,0.28245282271619987,0.868833853099691,311538,311546,311482
18,4.068588816435101,0.12582068036282792,0.6707972048072774,0.12561097756742887,0.15036661528633083,0.14431399738001846,0.41593596364691576,0.9132597806094869,0.6460081294787527,0.8678547534019998,0.2784211395123417,0.8688476634360153,311538,311546,311482
19,4.059280659972866,0.126157617633708,0.6759262021374646,0.13701526834845157,0.15953481663763808,0.14869490651266276,0.4177473141117005,0.9119039246933498,0.6448824222388475,0.86586973216613,0.281511990949338,0.867978048812307,311538,311546,311482
20,4.045418977604083,0.12738966790006823,0.670020785424469,0.11902211021395763,0.14255780541049357,0.11448487868130457,0.42095264078637806,0.9143909630763078,0.648146635313227,0.8670412703284469,0.28800406397029593,0.868606374486486,311538,311546,311482
