epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
1,1.7075711730075895,0.18548803239369616,0.7493745183096777,0.04820776737978783,0.2090154881260338,0.06397463112224085,0.2632336080613354,0.8161251550009052,0.5354197503975545,0.8207515949568621,0.19038996609835804,0.8234486542429518,311538,311546,311482
2,1.1157894933444852,0.18737483049259368,0.7345709091905044,0.04794828493411916,0.20529711341290763,0.05418037110895703,0.2768188871782378,0.7945216221536204,0.5473471166345727,0.8274763194540642,0.19838056705375587,0.8263203601217313,311538,311546,311482
3,0.9821787432452843,0.18694797432486565,0.7335582881271904,0.048413243170883566,0.20058422459893638,0.04563729667560971,0.288357420062858,0.8082572555753724,0.5391008398666101,0.8278196349468213,0.19939302787691196,0.8258538497267821,311538,311546,311482
4,0.8881142524298139,0.18180300426614254,0.7311236025402095,0.04767636269800054,0.23680746415886156,0.06550110930795165,0.3011340129647545,0.8137819070767112,0.5679055161550958,0.8347825995245083,0.2130555604892295,0.8321106612729645,311538,311546,311482
5,0.8114831451323831,0.20286982619116012,0.7558883326432346,0.04830169585744448,0.33194223780847,0.06643152014404015,0.2878134416692493,0.8083272566763693,0.5053451004255618,0.8057747179016554,0.196801422916439,0.8181029711795382,311538,311546,311482
6,0.8268803389108199,0.19438767199159537,0.7503538199525285,0.047616731073499716,0.2859405710494374,0.08001624451431422,0.29979347030654463,0.7972921173161708,0.5450645146125886,0.8243595732788718,0.20427763761023113,0.825722550344127,311538,311546,311482
7,0.7785115067185215,0.19555481065321026,0.7555929760461615,0.04739552991144239,0.3090050406218073,0.09431159691291616,0.3087442081548682,0.8240470111154813,0.5520472771218501,0.8264094423877423,0.21320825128483728,0.8269936268869253,311538,311546,311482
8,0.7378364494355155,0.1991767763023878,0.75263789263416,0.04743762468697049,0.3456432875539924,0.08590142430884841,0.29433938662800135,0.8073957099668083,0.5191079561039762,0.8092802171681318,0.21348699317091038,0.8256943076330211,311538,311546,311482
9,0.7168307861286833,0.18467484659556696,0.748325214717054,0.04874257808240928,0.2647702582524381,0.06834712144496957,0.2808850331926133,0.7789355005532698,0.5425046672212316,0.8260379674396644,0.18669514118418795,0.8225197946263159,311538,311546,311482
10,0.6672199428676003,0.19251883741490905,0.7406626837207909,0.04771361767590506,0.29533248079100066,0.07747643585127585,0.3019039820545906,0.7959761591515679,0.5477797091746882,0.8249168256691577,0.21499325796278482,0.830879488425392,311538,311546,311482
11,0.6416315363635331,0.18958444111957784,0.7327269091191158,0.04762943482053701,0.2841214343913896,0.07322456411649657,0.3072559529665161,0.8212646441629873,0.5505713266176739,0.8239407352926971,0.21490372747509867,0.8308814930661103,311538,311546,311482
12,0.6266013473344552,0.21347433507713434,0.7902982142447245,0.04860721399358877,0.39293438264211267,0.12115290391671635,0.31553704552837486,0.8201302082084266,0.5517441321439749,0.8235174952981097,0.22386400381570443,0.8329460638919934,311538,311546,311482
13,0.5468763511302888,0.1876771441861202,0.7378410473286936,0.0475026655993494,0.28228921170315213,0.07687922350405382,0.3185055270266666,0.8276159671936167,0.5620065736678923,0.8297026814374087,0.22107976765733897,0.8329762215447891,311538,311546,311482
14,0.5432173536338973,0.17902733799222637,0.7238524744221422,0.047388266033118936,0.2179061951581544,0.05105645633392074,0.30970710625401654,0.8168596089945128,0.5389094398538715,0.8213736061299046,0.20673573084330352,0.8219894987222419,311538,311546,311482
15,0.49363881316783265,0.19355635636770865,0.7484417307648551,0.04775225373625377,0.32515330841894813,0.08945266535167092,0.3134061092397288,0.8329367220127746,0.5361573582239096,0.8198389173891558,0.21538730063836345,0.8301667619309746,311538,311546,311482
16,0.47509332482635663,0.1985462514840988,0.7533936861023073,0.047456269772957096,0.3399255182860999,0.0819432387721617,0.31723597193408776,0.8370917169671133,0.5420359333928423,0.8220451411875896,0.21814493519849024,0.830886330517021,311538,311546,311482
17,0.4144034362346001,0.17989055518643404,0.7288683597477095,0.048115509257838876,0.30330065778573473,0.08799080889014932,0.3257475570600515,0.8598663492200679,0.5543907639276536,0.8295277412286349,0.2154765821418564,0.8273437842759443,311538,311546,311482
18,0.39781552933206493,0.19101052477473932,0.7424753502199714,0.04800373682410064,0.29341717162548436,0.08074383185825602,0.3177757648511903,0.8441288968557333,0.5402435366866414,0.8198833717299145,0.21472127645568506,0.8321515863440697,311538,311546,311482
19,0.46149175921086943,0.19184787576845344,0.7513283860825289,0.049373377702216725,0.29000016731442174,0.06879638282336231,0.30838382113220736,0.8557373810329132,0.5470367639092609,0.824426539348213,0.21155217888547143,0.8315815093628991,311538,311546,311482
20,0.4228593414311841,0.1887201628487927,0.7393761323412024,0.04807548275103518,0.29382701142688283,0.07184502249659164,0.32445929712092314,0.8562190472095452,0.5511883517075902,0.8253684988325143,0.21609310560042608,0.8323768275630441,311538,311546,311482
21,0.4866440750152917,0.19962763803311745,0.7598347348021772,0.04783500170251334,0.33945015317834365,0.0954081734139174,0.31783408341294916,0.8513595517230602,0.535056305933912,0.8172161326823761,0.21333893792948236,0.8274285719508583,311538,311546,311482
22,0.4182508129801526,0.18835195173300115,0.731880145113218,0.04713807675485134,0.30742789642007223,0.08531007921729973,0.31632765773191696,0.8539739773706742,0.5409428479978573,0.8231210309156565,0.20880745204707815,0.8262925427077416,311538,311546,311482
23,0.40956101571831305,0.18598685800467005,0.7366139508849935,0.04783686635757428,0.3067597354752181,0.08211245610621994,0.3228297321223459,0.8609680006558249,0.5458096324054249,0.8246362698510513,0.20879787185027876,0.8275332483968523,311538,311546,311482
24,0.44201629612203147,0.1696976340888555,0.709018335073931,0.047194584213523676,0.17351517222446983,0.05360238265900505,0.32300260367551614,0.856929955170081,0.5625511328155668,0.8310574283509802,0.21375824008088676,0.827955793122484,311538,311546,311482
25,0.37984115728173656,0.18954645086871622,0.7410963457970123,0.04723674072693069,0.30742652704807233,0.06463070789605277,0.31684447626837026,0.8452869960304061,0.5380120284666081,0.8178262407166899,0.2091912054901735,0.8259995171925509,311538,311546,311482
26,0.3463869474572668,0.1980731349259141,0.7571179449468208,0.04780976802597875,0.3459223660928738,0.09051002967381151,0.3164464968868792,0.8528697542157964,0.5522963007090012,0.8275858360557987,0.21105271462185884,0.8266337889622788,311538,311546,311482
27,0.42540167499330844,0.1875409187892215,0.7347267925409107,0.04774089023083285,0.29165795985352333,0.054699056581584506,0.32220900134813674,0.8488383696166802,0.543882371726393,0.8208402696307269,0.20866162568525537,0.8271073391843995,311538,311546,311482
28,0.30913799950862714,0.19471425552733196,0.7482299820231176,0.04793496831947113,0.327572632071149,0.08691535133807668,0.31141749625814424,0.8431375945554584,0.5467260575480927,0.8232903616750121,0.2133514770503292,0.8284440272522517,311538,311546,311482
29,0.3663211404571642,0.18349646407326373,0.7361834912997134,0.04748409489021335,0.28651539507321894,0.06369089011047062,0.3201066078105563,0.849128935502699,0.5533627072278893,0.8265339544575608,0.2142538312460234,0.8275751490001215,311538,311546,311482
30,0.4388352744781331,0.18091042612059502,0.7146341472564798,0.0482275423706743,0.27551717545550053,0.053644826191466,0.324884749185172,0.8609415425866899,0.5619248223673265,0.8307324574314701,0.21805834147354272,0.8312211797505996,311538,311546,311482
31,0.33685192079363163,0.19218326978894917,0.7450810709586108,0.048101388633836645,0.3157816501911692,0.07953244304667739,0.31800675924046473,0.8529369535562108,0.5496354390103294,0.8228716885757542,0.2177497064420829,0.832668963489228,311538,311546,311482
32,0.346743676641999,0.17421727522376937,0.7166797716731977,0.04720079899280549,0.2014769226498462,0.05406632321963697,0.3198879875336621,0.8565353250257339,0.5539609963923555,0.8280689304677016,0.20973675855622148,0.8254568296770514,311538,311546,311482
33,0.3101088149941163,0.19090123755799748,0.7408508032952591,0.04828012954643338,0.30871496274689153,0.071323930427844,0.3119756754684697,0.8440814479674306,0.5420462218172171,0.819063619863343,0.21156464244039086,0.8310299797546576,311538,311546,311482
34,0.3839428173426725,0.1874418655318737,0.7385562299268048,0.04760596978160982,0.29427726066772675,0.07049467041561967,0.3203767808716543,0.8444496250973655,0.551693722426752,0.8217503142843756,0.21813100152847506,0.831305151959719,311538,311546,311482
